UNIQUE_ID,YEAR,COUNTRY,REGION,CONTINENT,HAPPINESS_SCORE,HAPPINESS_RANK,HAPPINESS_RANK_DECILE,HAPPINESS_RANK_QUARTILE,ECONOMY_GDP_PER_CAPITA_SCORE,ECONOMY_GDP_PER_CAPITA_RANK,ECONOMY_GDP_PER_CAPITA_RANK_DECILE,ECONOMY_GDP_PER_CAPITA_RANK_QUARTILE,ECONOMY_GDP_PER_CAPITA_PCT,FAMILY_SCORE,FAMILY_RANK,FAMILY_RANK_DECILE,FAMILY_RANK_QUARTILE,FAMILY_PCT,HEALTH_LIFE_EXPECTANCY_SCORE,HEALTH_LIFE_EXPECTANCY_RANK,HEALTH_LIFE_EXPECTANCY_RANK_DECILE,HEALTH_LIFE_EXPECTANCY_RANK_QUARTILE,HEALTH_LIFE_EXPECTANCY_PCT,FREEDOM_SCORE,FREEDOM_RANK,FREEDOM_RANK_DECILE,FREEDOM_RANK_QUARTILE,FREEDOM_PCT,GENEROSITY_SCORE,GENEROSITY_RANK,GENEROSITY_RANK_DECILE,GENEROSITY_RANK_QUARTILE,GENEROSITY_PCT,TRUST_GOVERNMENT_CORRUPTION_SCORE,TRUST_GOVERNMENT_CORRUPTION_RANK,TRUST_GOVERNMENT_CORRUPTION_RANK_DECILE,TRUST_GOVERNMENT_CORRUPTION_RANK_QUARTILE,TRUST_GOVERNMENT_CORRUPTION_PCT
Guatemala_2017,2017,Guatemala,"South/Latin America","North America",6.454,29,2,1,0.872002,101,7,3,0.24493687424990015,1.25559,77,5,2,0.3526816816219522,0.54024,95,6,3,0.15174816414938502,0.531311,36,3,1,0.1492399903590762,0.283488,52,4,2,0.07962913517176562,0.0772233,89,6,3,0.02169126865208353
Gabon_2017,2017,Gabon,Africa,Africa,4.465,118,8,4,1.19821,55,4,2,0.3813425369654648,1.15562,99,7,3,0.3677878313404313,0.356579,118,8,4,0.11348474507079712,0.312329,114,8,3,0.09940173103050302,0.0437854,151,10,4,0.013935139850920281,0.0760468,90,6,3,0.024202659772036342
Latvia_2017,2017,Latvia,Europe,Europe,5.85,54,4,2,1.26075,48,3,2,0.3269284057640206,1.40471,41,3,2,0.3642607316792998,0.638567,64,4,2,0.16558866505072556,0.325708,111,8,3,0.08446026945073788,0.153075,117,8,3,0.039694269568947324,0.0738427,91,6,3,0.01914837297883198
"Sri Lanka_2017",2017,"Sri Lanka","Asia & Pacific",Asia,4.44,120,8,4,1.00985,82,6,3,0.25116834040336666,1.25998,74,5,2,0.3133793462678099,0.625131,72,5,2,0.15548155786310733,0.561213,28,2,1,0.1395840785252837,0.490864,8,1,1,0.12208681339950796,0.073654,92,6,3,0.018319098684603772
Honduras_2017,2017,Honduras,"South/Latin America","North America",5.181,91,6,3,0.730573,112,8,3,0.23451967120897288,1.14394,103,7,3,0.3672152639856728,0.582569,85,6,3,0.18700934865548502,0.34808,107,7,3,0.11173635107779321,0.236189,75,5,2,0.0758184713436731,0.0733455,93,6,3,0.02354446255754417
Nepal_2017,2017,Nepal,"Asia & Pacific",Asia,4.962,99,7,3,0.47982,130,9,4,0.15625460026385715,1.17928,96,7,3,0.3840364322263507,0.504131,101,7,3,0.16417140202688013,0.440306,77,5,2,0.14338669173558133,0.394096,20,2,1,0.1283383648961901,0.0729755,94,6,3,0.023764662224946925
Malawi_2017,2017,Malawi,Africa,Africa,3.97,136,9,4,0.233442,149,10,4,0.12363114244995072,0.512569,151,10,4,0.2714569778337504,0.31509,123,8,4,0.16687176591462627,0.466915,64,4,2,0.24727847860719723,0.28717,50,4,2,0.15208577475304438,0.0727117,95,6,3,0.0385081663950459
"South Africa_2017",2017,"South Africa",Africa,Africa,4.829,101,7,3,1.0547,79,5,3,0.317863066717137,1.38479,47,3,2,0.41734493375192677,0.18708,141,10,4,0.05638183167537108,0.479247,53,4,2,0.14443445911514222,0.139362,122,8,4,0.042000765929127104,0.0725095,96,7,3,0.021852772822237763
"Sierra Leone_2017",2017,"Sierra Leone",Africa,Africa,4.709,106,7,3,0.368421,141,10,4,0.180550682315871,0.984136,123,8,4,0.48229191276283656,0.00556475,154,10,4,0.0027270983671073674,0.318698,113,8,3,0.1561829990398014,0.293041,47,3,2,0.1436094710541831,0.0710952,97,7,3,0.034841350051164635
Panama_2017,2017,Panama,"South/Latin America","North America",6.452,30,2,1,1.23375,50,4,2,0.29766174014722957,1.37319,52,4,2,0.33130488493462473,0.706156,45,3,2,0.17037157471759987,0.550027,31,2,1,0.13270285883697205,0.210557,88,6,3,0.05080026292883475,0.0709839,98,7,3,0.01712601833225268
Spain_2017,2017,Spain,Europe,Europe,6.403,34,3,1,1.3844,30,2,1,0.3093459128422933,1.53209,8,1,1,0.3423481579578537,0.888961,5,1,1,0.19863966518572787,0.408781,89,6,3,0.09134281852303978,0.190134,102,7,3,0.04248565010911255,0.0709141,99,7,3,0.015845868211151887
Angola_2017,2017,Angola,Africa,Africa,3.795,140,9,4,0.858428,102,7,3,0.39368090919567705,1.10441,110,7,3,0.5064907168944189,0.0498687,150,10,4,0.0228701038481901,0,155,10,4,0,0.0979265,137,9,4,0.0449097437729027,0.0697203,100,7,3,0.03197421243234839
Cambodia_2017,2017,Cambodia,"Asia & Pacific",Asia,4.168,129,9,4,0.601765,121,8,4,0.19256118734936045,1.00624,119,8,4,0.32199017688263953,0.429783,112,8,3,0.13752808708453393,0.633376,3,1,1,0.20267642869916402,0.385923,23,2,1,0.1234930132852711,0.068106,101,7,3,0.02179349195205657
Madagascar_2017,2017,Madagascar,Africa,Africa,3.644,144,10,4,0.305809,145,10,4,0.14849497788588786,0.91302,130,9,4,0.4433456047370034,0.375223,116,8,3,0.1822014160718997,0.189197,142,10,4,0.09187040828128146,0.208733,90,6,3,0.10135661015893473,0.067232,102,7,3,0.03264658898662456
Tanzania_2017,2017,Tanzania,Africa,Africa,3.349,153,10,4,0.511136,129,9,4,0.1873754863211285,1.04199,117,8,3,0.3819793429435999,0.364509,117,8,3,0.13362416459919552,0.390018,97,7,3,0.14297523256100547,0.354256,30,2,1,0.1298655820374821,0.0660351,103,7,3,0.024207575369833048
Malaysia_2017,2017,Malaysia,"Asia & Pacific",Asia,6.084,42,3,2,1.29122,43,3,2,0.316509182053662,1.28465,64,4,2,0.31489886141435874,0.618784,73,5,2,0.15167953391988417,0.402265,92,6,3,0.09860520453713714,0.416609,18,2,1,0.10212126461307246,0.0656007,104,7,3,0.016080373695610477
Kenya_2017,2017,Kenya,Africa,Africa,4.553,112,8,3,0.560479,126,9,4,0.1931956472036769,1.06795,115,8,3,0.368119521837699,0.309988,125,8,4,0.10685208626894978,0.452764,70,5,2,0.1560663587519023,0.44486,14,1,1,0.15334206012350668,0.0646413,105,7,3,0.02228167550344401
Venezuela_2017,2017,Venezuela,"South/Latin America","South America",5.25,82,6,3,1.12843,64,4,2,0.326085647489645,1.43134,34,3,1,0.41361728214485044,0.617144,75,5,2,0.17833774419735354,0.153997,145,10,4,0.04450094219307383,0.0650196,145,10,4,0.018788888587658405,0.0644911,106,7,3,0.018636164588325597
"Taiwan Province of China_2017",2017,"Taiwan Province of China","Asia & Pacific",Asia,6.422,33,3,1,1.43363,24,2,1,0.3337591449731136,1.38457,48,3,2,0.32233732985157454,0.793984,30,2,1,0.18484555995271362,0.361467,104,7,3,0.08415216664662913,0.25836,61,4,2,0.060148280862171576,0.0638292,107,7,3,0.014859930852718962
"South Korea_2017",2017,"South Korea","Asia & Pacific",Asia,5.838,55,4,2,1.40168,28,2,1,0.35417190152287403,1.12827,108,7,3,0.28508899893123085,0.900214,4,1,1,0.22746339054580603,0.257922,127,9,4,0.06517087233332584,0.206674,92,6,3,0.05222185872331217,0.0632827,108,7,3,0.015990074742752314
Afghanistan_2017,2017,Afghanistan,"Asia & Pacific",Asia,3.794,141,10,4,0.401477,135,9,4,0.24432663602761143,0.581543,149,10,4,0.35390930888012684,0.180747,142,10,4,0.1099969076801979,0.10618,148,10,4,0.064617577072217,0.311871,45,3,2,0.18979501819118336,0.0611578,109,7,3,0.03721876666316022
Benin_2017,2017,Benin,Africa,Africa,3.657,143,10,4,0.431085,134,9,4,0.24336283602729897,0.4353,152,10,4,0.24574203289638874,0.20993,137,9,4,0.1185129690650064,0.425963,83,6,3,0.24047093067038527,0.207948,91,6,3,0.1173942015923877,0.060929,110,7,3,0.03439656663988886
Bolivia_2017,2017,Bolivia,"South/Latin America","South America",5.823,58,4,2,0.833757,104,7,3,0.2466939088264273,1.22762,84,6,3,0.3632308935290606,0.47363,107,7,3,0.1401388634832995,0.558733,29,2,1,0.16531924943866483,0.225561,83,6,3,0.06673945265155697,0.0604777,111,8,3,0.017894295854764854
Macedonia_2017,2017,Macedonia,Europe,Europe,5.175,92,6,3,1.06458,78,5,2,0.2992462955469358,1.20789,91,6,3,0.3395312801790399,0.644948,61,4,2,0.18129095888405927,0.325906,110,7,3,0.0916101615629561,0.253761,63,4,2,0.07133064258325947,0.0602778,112,8,3,0.01694371618690943
"Congo (Kinshasa)_2017",2017,"Congo (Kinshasa)",Africa,Africa,4.28,126,9,4,0.0921023,152,10,4,0.04481775501483908,1.22902,83,6,3,0.5980528498913332,0.191407,140,9,4,0.09314022128277276,0.235961,134,9,4,0.1148207186544786,0.246456,70,5,2,0.11992742099310294,0.0602414,113,8,3,0.029313935986079884
Argentina_2017,2017,Argentina,"South/Latin America","South America",6.599,24,2,1,1.1853,57,4,2,0.2974396622193515,1.44045,30,2,1,0.3614687776840389,0.695137,50,4,2,0.17443864913347443,0.494519,48,3,2,0.1240953244229081,0.109457,133,9,4,0.027467304303105147,0.0597399,114,8,3,0.014991209013562596
Poland_2017,2017,Poland,Europe,Europe,5.973,46,3,2,1.29179,42,3,2,0.30938972208349497,1.44571,27,2,1,0.34625532380460866,0.699475,48,3,2,0.16752788113004843,0.520342,37,3,1,0.12462456563590264,0.158466,114,8,3,0.03795339991441484,0.0593078,115,8,3,0.01420451933666134
Kosovo_2017,2017,Kosovo,Europe,Europe,5.279,78,5,2,0.951484,91,6,3,0.29111099707336346,1.13785,104,7,3,0.34813148177853076,0.541452,93,6,3,0.1656597303753741,0.260288,126,9,4,0.07963628547883927,0.319931,41,3,2,0.09788448914724153,0.0574716,116,8,3,0.017583704314660734
Uganda_2017,2017,Uganda,Africa,Africa,4.081,133,9,4,0.381431,137,9,4,0.14930915288721106,1.12983,106,7,3,0.44226543816218966,0.217633,135,9,4,0.08519119942510096,0.443186,76,5,2,0.1734829338516135,0.325766,38,3,1,0.12751949966985304,0.0570697,117,8,3,0.02233965706712833
Yemen_2017,2017,Yemen,"Arab States",Asia,3.593,146,10,4,0.591683,123,8,4,0.2632747280049937,0.935382,129,9,4,0.416206516762293,0.310081,124,8,4,0.13797321710079358,0.249464,131,9,4,0.11100106632778417,0.104125,134,9,4,0.04633142306145078,0.0567674,118,8,4,0.025259161531552863
"Central African Republic_2017",2017,"Central African Republic",Africa,Africa,2.693,155,10,4,0,155,10,4,0,0,155,10,4,0,0.0187727,153,10,4,0.02994071111723323,0.270842,125,8,4,0.43196820567577343,0.280876,54,4,2,0.4479722196554959,0.0565651,119,8,4,0.09021610504793313
Jamaica_2017,2017,Jamaica,"South/Latin America","North America",5.311,76,5,2,0.925579,94,6,3,0.2502462393069614,1.36822,53,4,2,0.3699212176030937,0.641022,62,4,2,0.1733113946143467,0.474307,57,4,2,0.12823709609340694,0.233818,77,5,2,0.06321679730456914,0.0552678,120,8,4,0.014942592399688424
Chad_2017,2017,Chad,Africa,Africa,3.936,137,9,4,0.438013,133,9,4,0.23488947729038576,0.953856,126,9,4,0.5115161277825816,0.0411347,152,10,4,0.022058961725291665,0.162342,144,10,4,0.08705776979992914,0.216114,86,6,3,0.1158935256174135,0.0535819,121,8,4,0.028733897580592884
Cameroon_2017,2017,Cameroon,Africa,Africa,4.695,107,7,3,0.564305,125,8,4,0.2389752761418621,0.946018,127,9,4,0.40062522723855915,0.132892,146,10,4,0.05627791670818929,0.430389,82,6,3,0.18226349848786969,0.236298,74,5,2,0.10006902726196329,0.0513066,122,8,4,0.021727626865123105
Iran_2017,2017,Iran,"Asia & Pacific",Asia,4.692,108,7,3,1.15687,59,4,2,0.3622853477546313,0.711551,144,10,4,0.22282875291073506,0.639333,63,4,2,0.20021300966048966,0.249323,132,9,4,0.0780776450245656,0.387243,22,2,1,0.12126864445832179,0.0487611,123,8,4,0.015269974177445756
Peru_2017,2017,Peru,"South/Latin America","South America",5.715,63,4,2,1.03523,80,5,3,0.29512677970396445,1.21877,86,6,3,0.34745266419570475,0.630166,70,5,2,0.17965065258502488,0.450003,71,5,2,0.12828888945983238,0.12682,127,9,4,0.03615434733715009,0.0470491,124,8,4,0.013412969883953694
Colombia_2017,2017,Colombia,"South/Latin America","South America",6.357,36,3,1,1.07062,76,5,2,0.28619135463546497,1.40218,43,3,2,0.37482184402704677,0.595028,82,6,3,0.1590587488500284,0.477487,56,4,2,0.1276386331183533,0.149014,120,8,4,0.03983351821041955,0.0466687,125,8,4,0.012475165274060496
Slovenia_2017,2017,Slovenia,Europe,Europe,5.758,62,4,2,1.34121,37,3,1,0.3017551703513774,1.45252,26,2,1,0.3267992232738898,0.790828,32,2,1,0.17792681716629072,0.572576,24,2,1,0.12882265379632932,0.242649,72,5,2,0.05459312063661502,0.045129,126,9,4,0.010153476157780537
Greece_2017,2017,Greece,Europe,Europe,5.227,87,6,3,1.28949,44,3,2,0.3707790524637206,1.23941,80,5,3,0.35638109528842427,0.810199,23,2,1,0.23296448084341106,0.0957313,150,10,4,0.027526550691749238,0,155,10,4,0,0.0432898,127,9,4,0.012447536476490727
Croatia_2017,2017,Croatia,Europe,Europe,5.293,77,5,2,1.22256,51,4,2,0.35554848386998134,0.967983,125,8,4,0.2815125237594652,0.701289,47,3,2,0.20395141236599515,0.255772,129,9,4,0.07438467726060481,0.248003,69,5,2,0.07212517491327748,0.0431031,128,9,4,0.01253541146647583
Mauritius_2017,2017,Mauritius,Africa,Africa,5.629,64,4,2,1.1894,56,4,2,0.30253615091492764,1.20956,90,6,3,0.307665458528141,0.638007,65,5,2,0.16228438244694898,0.491247,49,4,2,0.12495428924552543,0.360934,28,2,1,0.0918075639397182,0.0421816,129,9,4,0.010729353558965054
Cyprus_2017,2017,Cyprus,Europe,Europe,5.621,65,5,2,1.35594,33,3,1,0.3390056550452219,1.13136,105,7,3,0.28285845338954,0.844715,9,1,1,0.21119184235734378,0.355112,105,7,3,0.08878342017278079,0.271254,55,4,2,0.0678178034676568,0.041238,130,9,4,0.010310136901032834
Serbia_2017,2017,Serbia,Europe,Europe,5.395,73,5,2,1.06932,77,5,2,0.31013450373354107,1.25819,76,5,2,0.36491317077785135,0.650785,58,4,2,0.1887472767547394,0.208716,138,9,4,0.060533828331376195,0.220126,85,6,3,0.06384317723771482,0.0409038,131,9,4,0.01186333596870223
Albania_2017,2017,Albania,Europe,Europe,4.644,109,7,3,0.996193,85,6,3,0.31589480760654187,0.803685,138,9,4,0.2548502746242284,0.73116,38,3,1,0.2318522863452686,0.381499,98,7,3,0.12097401576761685,0.201313,96,7,3,0.06383675608413499,0.0398642,132,9,4,0.012641026349319419
Kyrgyzstan_2017,2017,Kyrgyzstan,"Asia & Pacific",Asia,5.004,98,7,3,0.59622,122,8,4,0.17195628370135244,1.39424,45,3,2,0.40211340803781165,0.553458,91,6,3,0.15962318228095332,0.454943,69,5,2,0.13121056729461025,0.42858,16,1,1,0.12360719012152668,0.0394392,133,9,4,0.011374683486290893
Liberia_2017,2017,Liberia,Africa,Africa,3.533,148,10,4,0.119042,151,10,4,0.06401080545180474,0.872118,133,9,4,0.4689527109925046,0.229918,134,9,4,0.12363094160590117,0.332881,109,7,3,0.17899589767244609,0.26655,58,4,2,0.14332842619797478,0.0389482,134,9,4,0.020943138793385715
Lebanon_2017,2017,Lebanon,"Arab States",Asia,5.225,88,6,3,1.07499,75,5,2,0.3045354242382755,1.12962,107,7,3,0.3200135719073001,0.735081,37,3,1,0.2082426271224848,0.288516,123,8,4,0.08173428564076132,0.264451,60,4,2,0.07491679827805497,0.0375138,135,9,4,0.010627369840822885
"Czech Republic_2017",2017,"Czech Republic",Europe,Europe,6.609,23,2,1,1.35268,34,3,1,0.3253878603387347,1.43389,33,3,1,0.34492121666624037,0.754444,35,3,1,0.18148157218199135,0.490946,51,4,2,0.118097145828284,0.0881068,139,9,4,0.021194088703556522,0.0368729,136,9,4,0.008869785899842754
Hungary_2017,2017,Hungary,Europe,Europe,5.324,75,5,2,1.28601,45,3,2,0.35647885199788887,1.34313,57,4,2,0.3723126744996174,0.687763,51,4,2,0.19064607370160652,0.175864,143,10,4,0.048748867565802455,0.0784017,141,10,4,0.021732717920719957,0.0366369,137,9,4,0.010155654889637399
Russia_2017,2017,Russia,Europe,Europe,5.963,49,4,2,1.28178,47,3,2,0.34113501026609355,1.46928,22,2,1,0.3910377809247746,0.547349,92,6,3,0.14567265660662682,0.373783,102,7,3,0.09947939185943644,0.0522638,147,10,4,0.013909599198801801,0.0329629,138,9,4,0.008772807698218602
Mongolia_2017,2017,Mongolia,"Asia & Pacific",Asia,4.955,100,7,3,1.02724,81,6,3,0.2672513059744773,1.49301,15,1,1,0.3884299760856159,0.557783,90,6,3,0.14511600467395516,0.394144,95,6,3,0.10254265250800816,0.338464,32,2,1,0.08805670693832243,0.0329023,139,9,4,0.008560039663675209
Thailand_2017,2017,Thailand,"Asia & Pacific",Asia,6.424,32,2,1,1.12787,65,5,2,0.2572405000791196,1.42579,37,3,1,0.3251899277265933,0.647239,60,4,2,0.14762009180044036,0.580201,20,2,1,0.13233022329116706,0.572123,4,1,1,0.1304879066704586,0.0316127,140,9,4,0.007210125883025945
Italy_2017,2017,Italy,Europe,Europe,5.964,48,3,2,1.39507,29,2,1,0.3361048966618202,1.44492,29,2,1,0.34811655850959217,0.853144,7,1,1,0.2055428672163209,0.256451,128,9,4,0.06178510697302951,0.17279,109,7,3,0.041629156670064095,0.0280281,141,10,4,0.006752637215432855
Armenia_2017,2017,Armenia,Europe,Europe,4.376,121,8,4,0.900597,97,7,3,0.3155006112267265,1.00748,118,8,4,0.3529456818393665,0.637524,68,5,2,0.22334007843213244,0.198303,140,9,4,0.06947038494588163,0.0834881,140,9,4,0.02924787853877556,0.0266744,142,10,4,0.009344688843374947
Nigeria_2017,2017,Nigeria,Africa,Africa,5.074,95,6,3,0.783756,109,7,3,0.289357436594529,1.21577,87,6,3,0.44885412743246894,0.0569157,149,10,4,0.021012897409506483,0.394953,94,6,3,0.14581377950063248,0.230947,80,5,3,0.08526412164851012,0.0261216,143,10,4,0.009643903113496834
Ghana_2017,2017,Ghana,Africa,Africa,4.12,131,9,4,0.667225,116,8,3,0.2624665931252741,0.873665,132,9,4,0.34367397403755,0.295638,126,9,4,0.11629517384142295,0.423026,84,6,3,0.16640608382143135,0.256924,62,4,2,0.10106631189603615,0.0253364,144,10,4,0.009966581636385394
Slovakia_2017,2017,Slovakia,Europe,Europe,6.098,40,3,2,1.32539,38,3,1,0.3313298847614514,1.50506,12,1,1,0.3762437975145417,0.712733,41,3,2,0.17817327687976145,0.295817,118,8,4,0.07395023605995249,0.136544,123,8,4,0.03413421384940285,0.0242109,145,10,4,0.006052374887450365
Ukraine_2017,2017,Ukraine,Europe,Europe,4.096,132,9,4,0.894652,98,7,3,0.2726252666083653,1.39454,44,3,2,0.424954281437737,0.575904,87,6,3,0.1754939097738516,0.122975,147,10,4,0.037473825482852025,0.270061,56,4,2,0.08229521931069536,0.0230295,146,10,4,0.007017718594702466
China_2017,2017,China,"Asia & Pacific",Asia,5.273,79,5,3,1.08117,73,5,2,0.308194680191316,1.16084,97,7,3,0.33090569275598714,0.741416,36,3,1,0.2113462293243622,0.472788,59,4,2,0.1347717970283151,0.0288068,153,10,4,0.008211613082039911,0.0227943,147,10,4,0.006497684477236622
Portugal_2017,2017,Portugal,Europe,Europe,5.195,89,6,3,1.31518,40,3,2,0.32176979292151897,1.36704,54,4,2,0.33445971091469795,0.795844,29,2,1,0.19471047896304666,0.498465,46,3,2,0.12195414319123127,0.0951027,138,9,4,0.023267757712974027,0.0158695,148,10,4,0.003882608046938271
Indonesia_2017,2017,Indonesia,"Asia & Pacific",Asia,5.262,81,6,3,0.995539,86,6,3,0.2597606235909982,1.27444,68,5,2,0.332534120090201,0.492346,106,7,3,0.12846516686680434,0.443323,75,5,2,0.11567404833923876,0.611705,2,1,1,0.15960884534127306,0.0153171,149,10,4,0.003996618971211216
Lithuania_2017,2017,Lithuania,Europe,Europe,5.902,52,4,2,1.31458,41,3,2,0.35784975686371223,1.47352,20,2,1,0.4011139974136854,0.62895,71,5,2,0.171209953903891,0.234232,136,9,4,0.06376153416807151,0.0101647,154,10,4,0.0027669776078536996,0.0118656,150,10,4,0.003230012495517758
Bulgaria_2017,2017,Bulgaria,Europe,Europe,4.714,105,7,3,1.16146,58,4,2,0.3123998202110462,1.43438,32,2,1,0.3858077218829821,0.708218,44,3,2,0.19049063222981846,0.289232,121,8,4,0.07779519526910596,0.113178,132,9,4,0.030441615836228654,0.0110515,151,10,4,0.0029725509201903393
Moldova_2017,2017,Moldova,Europe,Europe,5.838,56,4,2,0.728871,113,8,3,0.2405361671512369,1.25183,79,5,3,0.4131176539457277,0.589465,84,6,3,0.19453068103780907,0.240729,133,9,4,0.07944351209610667,0.208779,89,6,3,0.06889964935012617,0.0100913,152,10,4,0.003330247086362815
"Trinidad and Tobago_2017",2017,"Trinidad and Tobago","South/Latin America","North America",6.168,38,3,1,1.36136,32,2,1,0.3308475568362625,1.38023,50,4,2,0.33543413098362296,0.519983,100,7,3,0.12637048220346073,0.518631,39,3,1,0.12604177506720737,0.325296,39,3,1,0.07905613770911116,0.00896482,153,10,4,0.002178701032747644
Romania_2017,2017,Romania,Europe,Europe,5.825,57,4,2,1.21768,52,4,2,0.33377953063115856,1.15009,101,7,3,0.31525170657804286,0.685158,53,4,2,0.18780885397908326,0.457004,67,5,2,0.12526936854079987,0.13352,124,8,4,0.0365991658871693,0.0043879,154,10,4,0.0012027682862141799
"Bosnia and Herzegovina_2017",2017,"Bosnia and Herzegovina",Europe,Europe,5.182,90,6,3,0.982409,89,6,3,0.2986203356196385,1.06934,114,8,3,0.32504315493736763,0.705186,46,3,2,0.21435357603490862,0.204403,139,9,4,0.06213188126393399,0.328867,36,3,1,0.09996496367694634,0,155,10,4,0
